task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
144	16/400375	46138077	LDCALCULATION_calculation (23)	COMPLETED	0	2023-04-03 13:37:38.989	15m 36s	15m 6s	98.1%	24.8 MB	79.1 MB	739.7 MB	247.4 KB
565	f8/2738f3	46138451	ANNOTATIONS_bedfiles (217)	COMPLETED	0	2023-04-03 13:52:50.057	25s	38ms	42.1%	0	0	102.7 KB	8.7 KB
129	6c/732703	46138062	LDCALCULATION_calculation (8)	COMPLETED	0	2023-04-03 13:37:38.056	15m 47s	15m 21s	97.8%	24.7 MB	79.2 MB	739.4 MB	210.3 KB
134	1c/3dcc8b	46138067	LDCALCULATION_calculation (13)	COMPLETED	0	2023-04-03 13:37:38.359	15m 47s	15m 19s	98.1%	24.7 MB	79.1 MB	904.9 MB	28.2 KB
141	77/847a1e	46138074	LDCALCULATION_calculation (20)	COMPLETED	0	2023-04-03 13:37:38.800	16m 1s	15m 33s	98.3%	24.8 MB	79.1 MB	1.1 GB	24.1 KB
150	fb/f46b9a	46138083	LDCALCULATION_calculation (29)	COMPLETED	0	2023-04-03 13:37:39.350	16m 1s	15m 36s	98.5%	24.8 MB	79.2 MB	865.7 MB	111.9 KB
567	7d/98da61	46138454	ANNOTATIONS_bedfiles (219)	COMPLETED	0	2023-04-03 13:53:15.059	29.9s	39ms	38.9%	0	0	99.8 KB	6.9 KB
569	ac/a4a1e2	46138455	ANNOTATIONS_mergeannotations (109)	COMPLETED	0	2023-04-03 13:53:15.084	29.9s	1.4s	82.2%	2.7 MB	10.3 MB	32.7 MB	71 KB
570	bc/62b0bb	46138456	ANNOTATIONS_bedfiles (221)	COMPLETED	0	2023-04-03 13:53:25.075	20s	41ms	34.8%	0	0	98.9 KB	6.4 KB
572	11/71af36	46138457	ANNOTATIONS_bedfiles (223)	COMPLETED	0	2023-04-03 13:53:25.100	20s	39ms	51.2%	0	0	92 KB	2.4 KB
575	21/fa6698	46138460	ANNOTATIONS_bedfiles (226)	COMPLETED	0	2023-04-03 13:53:40.087	5s	42ms	33.0%	0	0	91.7 KB	2.2 KB
576	94/a706bf	46138461	ANNOTATIONS_bedfiles (227)	COMPLETED	0	2023-04-03 13:53:40.146	5s	38ms	46.2%	0	0	96 KB	4.7 KB
139	e4/b3f6ce	46138072	LDCALCULATION_calculation (18)	COMPLETED	0	2023-04-03 13:37:38.672	16m 21s	15m 51s	98.1%	38.9 MB	93.3 MB	764.2 MB	143.3 KB
145	39/827cb3	46138078	LDCALCULATION_calculation (24)	COMPLETED	0	2023-04-03 13:37:39.050	16m 31s	16m 3s	98.2%	24.9 MB	79.2 MB	821.7 MB	707.3 KB
582	03/d1d424	46138467	ANNOTATIONS_mergeannotations (114)	COMPLETED	0	2023-04-03 13:53:45.192	29.8s	1.7s	86.7%	3.5 MB	14.3 MB	32.6 MB	37.8 KB
583	54/ea099d	46138469	ANNOTATIONS_bedfiles (229)	COMPLETED	0	2023-04-03 13:54:00.059	15s	42ms	32.5%	0	0	97 KB	5.3 KB
585	3e/b3182e	46138470	ANNOTATIONS_bedfiles (231)	COMPLETED	0	2023-04-03 13:54:10.066	5s	41ms	32.9%	0	0	107.8 KB	11.6 KB
578	89/5369bb	46138463	ANNOTATIONS_mergeannotations (110)	COMPLETED	0	2023-04-03 13:53:45.088	34.9s	2.5s	81.1%	96.2 MB	109.8 MB	32.6 MB	56.4 KB
579	6f/9f8af8	46138464	ANNOTATIONS_mergeannotations (111)	COMPLETED	0	2023-04-03 13:53:45.125	34.9s	2.5s	81.0%	3.5 MB	14.3 MB	32.6 MB	53 KB
580	20/2f80ac	46138465	ANNOTATIONS_mergeannotations (112)	COMPLETED	0	2023-04-03 13:53:45.151	34.9s	2.5s	81.1%	94.4 MB	108 MB	32.6 MB	20.3 KB
581	76/3dc735	46138466	ANNOTATIONS_mergeannotations (113)	COMPLETED	0	2023-04-03 13:53:45.172	34.9s	2.4s	81.2%	97.5 MB	111 MB	32.6 MB	18.5 KB
587	f3/8ee9c4	46138471	ANNOTATIONS_mergeannotations (115)	COMPLETED	0	2023-04-03 13:54:15.147	34.9s	2.5s	81.1%	95.9 MB	112.6 MB	32.6 MB	43.8 KB
588	86/c8f335	46138472	ANNOTATIONS_mergeannotations (116)	COMPLETED	0	2023-04-03 13:54:15.178	34.8s	2.5s	80.6%	90.8 MB	107.6 MB	32.7 MB	93.2 KB
126	88/734dda	46138059	LDCALCULATION_calculation (5)	COMPLETED	0	2023-04-03 13:37:37.871	17m 22s	16m 56s	97.9%	24.8 MB	79.5 MB	898.4 MB	7 KB
590	d3/8af7a6	46138476	ANNOTATIONS_bedfiles (234)	COMPLETED	0	2023-04-03 13:55:00.106	14.9s	46ms	30.3%	0	0	90 KB	1.2 KB
591	4b/4be09d	46138477	ANNOTATIONS_mergeannotations (117)	COMPLETED	0	2023-04-03 13:55:15.083	34.9s	1.4s	86.2%	2.7 MB	10.3 MB	32.6 MB	10.6 KB
128	8c/9c70f0	46138061	LDCALCULATION_calculation (7)	COMPLETED	0	2023-04-03 13:37:37.996	19m 7s	18m 40s	98.1%	24.7 MB	79.1 MB	1012.9 MB	236 KB
593	5e/1dce2e	46138482	ANNOTATIONS_bedfiles (236)	COMPLETED	0	2023-04-03 13:56:45.107	29.9s	39ms	41.4%	0	0	99.5 KB	6.7 KB
594	4d/8cfcb8	46138486	ANNOTATIONS_mergeannotations (118)	COMPLETED	0	2023-04-03 13:57:15.063	34.9s	2.4s	81.2%	95.2 MB	111.9 MB	32.6 MB	55 KB
138	76/974c1c	46138071	LDCALCULATION_calculation (17)	COMPLETED	0	2023-04-03 13:37:38.616	20m 26s	19m 56s	98.4%	24.7 MB	79.3 MB	1.1 GB	55.6 KB
596	a5/af4057	46138488	ANNOTATIONS_bedfiles (238)	COMPLETED	0	2023-04-03 13:58:05.065	9.9s	39ms	34.3%	0	0	93.7 KB	3.3 KB
597	a4/f36d40	46138489	ANNOTATIONS_mergeannotations (119)	COMPLETED	0	2023-04-03 13:58:15.068	34.9s	2.5s	81.3%	95.7 MB	109.1 MB	32.6 MB	28 KB
598	66/9caf73	46138491	PAINTOR_run	COMPLETED	0	2023-04-03 13:58:50.593	1d 13h 37m 33s	1d 13h 37m 5s	99.6%	41.7 MB	54.2 MB	35 MB	940.1 KB
601	2e/c3afda	46195915	PAINTOR_annotatedlocus (2)	COMPLETED	0	2023-04-05 03:36:24.193	19s	39ms	42.2%	0	0	81.6 KB	4.9 KB
602	b0/aedc7f	46195916	PAINTOR_annotatedlocus (3)	COMPLETED	0	2023-04-05 03:36:24.352	18.9s	24ms	33.3%	0	0	82.9 KB	6.1 KB
600	aa/ac526b	46195917	PAINTOR_annotatedlocus (1)	COMPLETED	0	2023-04-05 03:36:24.476	18.8s	44ms	43.8%	0	0	86.8 KB	10 KB
603	02/00eea7	46195918	PAINTOR_annotatedlocus (4)	COMPLETED	0	2023-04-05 03:36:24.560	18.7s	44ms	39.3%	0	0	78.6 KB	1.9 KB
604	8a/08d477	46195919	PAINTOR_annotatedlocus (5)	COMPLETED	0	2023-04-05 03:36:24.732	18.6s	24ms	40.7%	0	0	81.2 KB	4.4 KB
605	ed/4b3a98	46195920	PAINTOR_annotatedlocus (6)	COMPLETED	0	2023-04-05 03:36:24.846	18.5s	40ms	37.7%	0	0	88.2 KB	11.4 KB
606	07/10365b	46195921	PAINTOR_annotatedlocus (7)	COMPLETED	0	2023-04-05 03:36:24.911	18.5s	27ms	46.8%	0	0	85.3 KB	8.5 KB
608	ef/f1cf5f	46195922	PAINTOR_annotatedlocus (9)	COMPLETED	0	2023-04-05 03:36:24.969	18.4s	23ms	52.9%	0	0	78.8 KB	2 KB
607	4d/dce25a	46195923	PAINTOR_annotatedlocus (8)	COMPLETED	0	2023-04-05 03:36:25.030	18.4s	26ms	46.8%	0	0	87.6 KB	10.8 KB
609	84/1374bc	46195924	PAINTOR_annotatedlocus (10)	COMPLETED	0	2023-04-05 03:36:25.100	18.3s	24ms	64.4%	0	0	80.2 KB	3.5 KB
610	69/dccb2f	46195925	PAINTOR_annotatedlocus (11)	COMPLETED	0	2023-04-05 03:36:25.162	18.3s	24ms	51.5%	0	0	80.1 KB	3.3 KB
612	62/131b8c	46195926	PAINTOR_annotatedlocus (13)	COMPLETED	0	2023-04-05 03:36:25.221	18.3s	26ms	47.9%	0	0	84.3 KB	7.5 KB
611	8f/8da9e3	46195928	PAINTOR_annotatedlocus (12)	COMPLETED	0	2023-04-05 03:36:25.352	18.1s	26ms	51.7%	0	0	80.7 KB	3.9 KB
613	e9/e00c08	46195929	PAINTOR_annotatedlocus (14)	COMPLETED	0	2023-04-05 03:36:25.428	18.1s	23ms	34.3%	0	0	91.9 KB	15.2 KB
614	be/c7385b	46195930	PAINTOR_annotatedlocus (15)	COMPLETED	0	2023-04-05 03:36:25.485	18.1s	26ms	31.7%	0	0	88.2 KB	11.5 KB
616	de/ac66e6	46195931	PAINTOR_annotatedlocus (17)	COMPLETED	0	2023-04-05 03:36:25.542	18s	25ms	31.7%	0	0	82.3 KB	5.6 KB
615	76/050507	46195932	PAINTOR_annotatedlocus (16)	COMPLETED	0	2023-04-05 03:36:25.597	18s	32ms	31.6%	0	0	86 KB	9.4 KB
617	7e/24df89	46195933	PAINTOR_annotatedlocus (18)	COMPLETED	0	2023-04-05 03:36:25.653	18s	63ms	23.1%	0	0	85.5 KB	8.8 KB
619	af/693dba	46195934	PAINTOR_annotatedlocus (20)	COMPLETED	0	2023-04-05 03:36:25.702	17.9s	47ms	33.4%	0	0	80.3 KB	3.6 KB
618	fd/bdf38c	46195935	PAINTOR_annotatedlocus (19)	COMPLETED	0	2023-04-05 03:36:25.755	17.9s	33ms	31.1%	0	0	84 KB	7.4 KB
620	2e/e9f00e	46195936	PAINTOR_annotatedlocus (21)	COMPLETED	0	2023-04-05 03:36:25.804	17.9s	36ms	29.5%	0	0	85.8 KB	9.1 KB
621	5e/f6dbae	46195937	PAINTOR_annotatedlocus (22)	COMPLETED	0	2023-04-05 03:36:25.854	17.8s	37ms	32.4%	0	0	83.2 KB	6.6 KB
622	69/45f805	46195938	PAINTOR_annotatedlocus (23)	COMPLETED	0	2023-04-05 03:36:25.904	17.8s	33ms	34.7%	0	0	96.4 KB	19.7 KB
623	94/27baa8	46195939	PAINTOR_annotatedlocus (24)	COMPLETED	0	2023-04-05 03:36:25.955	17.8s	48ms	50.5%	0	0	91.3 KB	14.6 KB
624	17/e506dc	46195940	PAINTOR_annotatedlocus (25)	COMPLETED	0	2023-04-05 03:36:26.005	17.8s	36ms	41.4%	0	0	83.1 KB	6.4 KB
626	be/8480f7	46195941	PAINTOR_annotatedlocus (27)	COMPLETED	0	2023-04-05 03:36:26.064	17.7s	37ms	39.1%	0	0	83.3 KB	6.6 KB
625	b8/3f07d3	46195942	PAINTOR_annotatedlocus (26)	COMPLETED	0	2023-04-05 03:36:26.122	17.7s	39ms	33.5%	0	0	88.4 KB	11.7 KB
627	cf/748d70	46195943	PAINTOR_annotatedlocus (28)	COMPLETED	0	2023-04-05 03:36:26.175	17.7s	23ms	36.0%	0	0	81.8 KB	5.1 KB
628	9b/9801df	46195944	PAINTOR_annotatedlocus (29)	COMPLETED	0	2023-04-05 03:36:26.234	17.6s	47ms	35.7%	0	0	92 KB	15.3 KB
629	88/bf45ab	46195945	PAINTOR_annotatedlocus (30)	COMPLETED	0	2023-04-05 03:36:26.319	17.6s	34ms	33.3%	0	0	84.6 KB	7.9 KB
630	57/dfe1bd	46195946	PAINTOR_annotatedlocus (31)	COMPLETED	0	2023-04-05 03:36:26.376	17.5s	41ms	29.4%	0	0	85.2 KB	8.5 KB
631	40/82c64d	46195947	PAINTOR_annotatedlocus (32)	COMPLETED	0	2023-04-05 03:36:26.437	17.5s	24ms	22.1%	0	0	104.3 KB	27.6 KB
633	3f/ee0400	46195948	PAINTOR_annotatedlocus (34)	COMPLETED	0	2023-04-05 03:36:26.502	17.4s	32ms	41.6%	0	0	82.2 KB	5.5 KB
632	4d/d9b138	46195949	PAINTOR_annotatedlocus (33)	COMPLETED	0	2023-04-05 03:36:26.530	17.5s	34ms	30.0%	0	0	80.2 KB	3.6 KB
634	83/b77156	46195950	PAINTOR_annotatedlocus (35)	COMPLETED	0	2023-04-05 03:36:26.560	17.4s	23ms	43.6%	0	0	79.3 KB	2.7 KB
635	6e/2d05d7	46195951	PAINTOR_annotatedlocus (36)	COMPLETED	0	2023-04-05 03:36:26.589	17.4s	32ms	38.7%	0	0	81.6 KB	4.9 KB
636	79/ad91be	46195952	PAINTOR_annotatedlocus (37)	COMPLETED	0	2023-04-05 03:36:26.617	17.4s	48ms	32.1%	0	0	80.1 KB	3.4 KB
638	36/d5823e	46195953	PAINTOR_annotatedlocus (39)	COMPLETED	0	2023-04-05 03:36:26.668	17.4s	38ms	31.0%	0	0	78.7 KB	2.1 KB
639	cf/bd6d61	46195954	PAINTOR_annotatedlocus (40)	COMPLETED	0	2023-04-05 03:36:26.697	17.4s	44ms	37.9%	0	0	84.3 KB	7.6 KB
637	e6/e10967	46195955	PAINTOR_annotatedlocus (38)	COMPLETED	0	2023-04-05 03:36:26.725	17.4s	34ms	28.7%	0	0	81.4 KB	4.8 KB
640	99/f3df16	46195956	PAINTOR_annotatedlocus (41)	COMPLETED	0	2023-04-05 03:36:26.762	17.4s	40ms	40.2%	0	0	113 KB	36.3 KB
641	18/ceaf26	46195957	PAINTOR_annotatedlocus (42)	COMPLETED	0	2023-04-05 03:36:26.801	17.4s	34ms	34.9%	0	0	79.4 KB	2.7 KB
642	c2/afe3a7	46195958	PAINTOR_annotatedlocus (43)	COMPLETED	0	2023-04-05 03:36:26.829	17.3s	41ms	42.9%	0	0	82.3 KB	5.6 KB
643	3b/cd6b4d	46195959	PAINTOR_annotatedlocus (44)	COMPLETED	0	2023-04-05 03:36:26.859	17.3s	44ms	35.1%	0	0	81.3 KB	4.6 KB
644	91/b18eb1	46195960	PAINTOR_annotatedlocus (45)	COMPLETED	0	2023-04-05 03:36:26.894	17.3s	42ms	37.2%	0	0	91.3 KB	14.7 KB
646	8b/2e251e	46195961	PAINTOR_annotatedlocus (47)	COMPLETED	0	2023-04-05 03:36:26.936	17.3s	26ms	33.2%	0	0	86.8 KB	10 KB
645	20/8710e2	46195962	PAINTOR_annotatedlocus (46)	COMPLETED	0	2023-04-05 03:36:26.963	17.3s	38ms	19.8%	0	0	85.4 KB	8.6 KB
647	a6/27fcd6	46195963	PAINTOR_annotatedlocus (48)	COMPLETED	0	2023-04-05 03:36:26.994	17.3s	42ms	34.0%	0	0	148.9 KB	72.1 KB
648	e7/5949bb	46195964	PAINTOR_annotatedlocus (49)	COMPLETED	0	2023-04-05 03:36:27.023	17.3s	25ms	28.7%	0	0	80.9 KB	4.2 KB
649	72/266a6b	46195965	PAINTOR_annotatedlocus (50)	COMPLETED	0	2023-04-05 03:36:27.052	17.3s	47ms	41.5%	0	0	90 KB	13.2 KB
650	e4/3c68da	46195966	PAINTOR_annotatedlocus (51)	COMPLETED	0	2023-04-05 03:36:27.082	17.3s	48ms	34.6%	0	0	84.8 KB	8.1 KB
651	f0/2c8e63	46195967	PAINTOR_annotatedlocus (52)	COMPLETED	0	2023-04-05 03:36:27.110	17.3s	42ms	37.2%	0	0	80.2 KB	3.4 KB
652	aa/7a3ce0	46195968	PAINTOR_annotatedlocus (53)	COMPLETED	0	2023-04-05 03:36:27.140	17.3s	36ms	30.8%	0	0	80.5 KB	3.7 KB
653	bb/9753c9	46195969	PAINTOR_annotatedlocus (54)	COMPLETED	0	2023-04-05 03:36:27.166	17.3s	34ms	39.1%	0	0	79.4 KB	2.7 KB
654	3c/e1e9b1	46195970	PAINTOR_annotatedlocus (55)	COMPLETED	0	2023-04-05 03:36:27.198	17.3s	46ms	37.2%	0	0	85.5 KB	8.8 KB
655	ff/9ce72c	46195971	PAINTOR_annotatedlocus (56)	COMPLETED	0	2023-04-05 03:36:27.228	17.3s	35ms	28.9%	0	0	87.2 KB	10.4 KB
656	6a/3241a3	46195972	PAINTOR_annotatedlocus (57)	COMPLETED	0	2023-04-05 03:36:27.257	17.3s	48ms	33.5%	0	0	80.6 KB	3.8 KB
657	79/357f06	46195973	PAINTOR_annotatedlocus (58)	COMPLETED	0	2023-04-05 03:36:27.297	17.3s	31ms	41.0%	0	0	79.2 KB	2.4 KB
658	92/3d2c64	46195974	PAINTOR_annotatedlocus (59)	COMPLETED	0	2023-04-05 03:36:27.326	17.3s	43ms	44.0%	0	0	94.5 KB	17.7 KB
659	9e/e8d5ac	46195975	PAINTOR_annotatedlocus (60)	COMPLETED	0	2023-04-05 03:36:27.356	17.3s	35ms	34.9%	0	0	83.8 KB	7.1 KB
660	a1/e3896b	46195976	PAINTOR_annotatedlocus (61)	COMPLETED	0	2023-04-05 03:36:27.388	17.3s	30ms	36.2%	0	0	83 KB	6.3 KB
662	ea/4db5eb	46195977	PAINTOR_annotatedlocus (63)	COMPLETED	0	2023-04-05 03:36:27.417	17.3s	19ms	59.3%	0	0	80.2 KB	3.4 KB
661	dd/e9c9c6	46195978	PAINTOR_annotatedlocus (62)	COMPLETED	0	2023-04-05 03:36:27.450	17.3s	50ms	33.2%	0	0	100.4 KB	23.7 KB
663	af/61df74	46195979	PAINTOR_annotatedlocus (64)	COMPLETED	0	2023-04-05 03:36:27.478	17.2s	41ms	37.8%	0	0	82.8 KB	6 KB
664	ad/e26e85	46195980	PAINTOR_annotatedlocus (65)	COMPLETED	0	2023-04-05 03:36:27.505	17.2s	47ms	28.9%	0	0	79 KB	2.2 KB
665	93/9bc320	46195981	PAINTOR_annotatedlocus (66)	COMPLETED	0	2023-04-05 03:36:27.534	17.2s	41ms	35.0%	0	0	93.6 KB	16.9 KB
666	84/fec9bf	46195982	PAINTOR_annotatedlocus (67)	COMPLETED	0	2023-04-05 03:36:27.562	17.2s	37ms	45.1%	0	0	86.3 KB	9.6 KB
667	84/bc64b1	46195983	PAINTOR_annotatedlocus (68)	COMPLETED	0	2023-04-05 03:36:27.590	17.2s	17ms	53.7%	0	0	79.2 KB	2.5 KB
668	ed/f0b207	46195984	PAINTOR_annotatedlocus (69)	COMPLETED	0	2023-04-05 03:36:27.626	17.2s	26ms	20.3%	0	0	90.7 KB	14 KB
670	e3/132caf	46195985	PAINTOR_annotatedlocus (71)	COMPLETED	0	2023-04-05 03:36:27.653	17.2s	26ms	31.0%	0	0	90.4 KB	13.7 KB
671	4a/315253	46195986	PAINTOR_annotatedlocus (72)	COMPLETED	0	2023-04-05 03:36:27.727	17.1s	36ms	22.3%	0	0	86.9 KB	10.2 KB
669	da/dbf2b7	46195987	PAINTOR_annotatedlocus (70)	COMPLETED	0	2023-04-05 03:36:27.759	17.1s	25ms	33.5%	0	0	82.6 KB	5.9 KB
672	00/d5b2db	46195988	PAINTOR_annotatedlocus (73)	COMPLETED	0	2023-04-05 03:36:27.789	17.1s	36ms	33.7%	0	0	82.1 KB	5.4 KB
687	00/61b620	46196003	PAINTOR_annotatedlocus (88)	COMPLETED	0	2023-04-05 03:36:28.284	16.7s	43ms	26.0%	0	0	79.9 KB	3.2 KB
688	4a/be6d4b	46196004	PAINTOR_annotatedlocus (89)	COMPLETED	0	2023-04-05 03:36:28.326	16.7s	35ms	38.4%	0	0	83.2 KB	6.6 KB
689	15/3608bc	46196005	PAINTOR_annotatedlocus (90)	COMPLETED	0	2023-04-05 03:36:28.354	16.7s	43ms	33.2%	0	0	84.6 KB	8 KB
690	19/77db23	46196006	PAINTOR_annotatedlocus (91)	COMPLETED	0	2023-04-05 03:36:28.382	16.7s	34ms	28.4%	0	0	77.6 KB	912 B
691	ed/7bfec4	46196007	PAINTOR_annotatedlocus (92)	COMPLETED	0	2023-04-05 03:36:28.410	16.7s	87ms	26.3%	0	0	81 KB	4.3 KB
692	90/6f88c2	46196008	PAINTOR_annotatedlocus (93)	COMPLETED	0	2023-04-05 03:36:28.445	16.6s	35ms	58.3%	0	0	92.8 KB	16.1 KB
694	1f/e133f0	46196009	PAINTOR_annotatedlocus (95)	COMPLETED	0	2023-04-05 03:36:28.476	16.6s	31ms	27.4%	0	0	79 KB	2.3 KB
693	87/b10101	46196010	PAINTOR_annotatedlocus (94)	COMPLETED	0	2023-04-05 03:36:28.524	16.6s	46ms	37.5%	0	0	79.2 KB	2.6 KB
695	ad/49de64	46196011	PAINTOR_annotatedlocus (96)	COMPLETED	0	2023-04-05 03:36:28.559	16.6s	48ms	44.1%	0	0	84.8 KB	8.2 KB
697	72/1acd04	46196012	PAINTOR_annotatedlocus (98)	COMPLETED	0	2023-04-05 03:36:28.587	16.6s	36ms	55.9%	0	0	89.8 KB	13.1 KB
696	17/a77323	46196013	PAINTOR_annotatedlocus (97)	COMPLETED	0	2023-04-05 03:36:28.615	16.6s	41ms	38.0%	0	0	90.9 KB	14.2 KB
698	50/4ed18f	46196014	PAINTOR_annotatedlocus (99)	COMPLETED	0	2023-04-05 03:36:28.644	16.6s	33ms	41.4%	0	0	80.8 KB	4.1 KB
599	1c/d7167e	46195927	RESULTS_statistics	COMPLETED	0	2023-04-05 03:36:25.303	22.9s	3.7s	45.3%	44.2 MB	91.2 MB	14.8 MB	3.3 MB
673	89/106e39	46195989	PAINTOR_annotatedlocus (74)	COMPLETED	0	2023-04-05 03:36:27.820	35.4s	47ms	18.9%	0	0	82.6 KB	5.8 KB
674	68/ec80ed	46195990	PAINTOR_annotatedlocus (75)	COMPLETED	0	2023-04-05 03:36:27.850	35.4s	49ms	27.8%	0	0	84 KB	7.2 KB
675	68/7ddb72	46195991	PAINTOR_annotatedlocus (76)	COMPLETED	0	2023-04-05 03:36:27.879	35.4s	49ms	29.6%	0	0	81.2 KB	4.4 KB
676	67/d76a87	46195992	PAINTOR_annotatedlocus (77)	COMPLETED	0	2023-04-05 03:36:27.907	35.4s	33ms	22.2%	0	0	98.6 KB	21.8 KB
677	5a/12c97e	46195993	PAINTOR_annotatedlocus (78)	COMPLETED	0	2023-04-05 03:36:27.956	35.3s	49ms	26.5%	0	0	82.4 KB	5.6 KB
678	f6/93cd67	46195994	PAINTOR_annotatedlocus (79)	COMPLETED	0	2023-04-05 03:36:28.001	35.3s	33ms	24.0%	0	0	81.9 KB	5.1 KB
679	c5/b941ab	46195995	PAINTOR_annotatedlocus (80)	COMPLETED	0	2023-04-05 03:36:28.030	35.3s	49ms	23.3%	0	0	86.8 KB	10 KB
680	b6/627fbd	46195996	PAINTOR_annotatedlocus (81)	COMPLETED	0	2023-04-05 03:36:28.057	35.3s	35ms	24.1%	0	0	90.2 KB	13.4 KB
681	46/d06aea	46195997	PAINTOR_annotatedlocus (82)	COMPLETED	0	2023-04-05 03:36:28.087	35.3s	49ms	28.8%	0	0	87 KB	10.2 KB
682	14/03e9ec	46195998	PAINTOR_annotatedlocus (83)	COMPLETED	0	2023-04-05 03:36:28.117	35.3s	33ms	32.5%	0	0	80.2 KB	3.4 KB
683	7d/81daf8	46195999	PAINTOR_annotatedlocus (84)	COMPLETED	0	2023-04-05 03:36:28.145	35.2s	31ms	23.6%	0	0	80.8 KB	4.1 KB
684	70/7d86b7	46196000	PAINTOR_annotatedlocus (85)	COMPLETED	0	2023-04-05 03:36:28.175	35.2s	35ms	28.6%	0	0	78.8 KB	2 KB
686	84/f6f8ae	46196001	PAINTOR_annotatedlocus (87)	COMPLETED	0	2023-04-05 03:36:28.218	35.2s	35ms	24.0%	0	0	92.2 KB	15.4 KB
685	8e/a15303	46196002	PAINTOR_annotatedlocus (86)	COMPLETED	0	2023-04-05 03:36:28.255	35.2s	27ms	29.4%	0	0	84.4 KB	7.7 KB
700	ed/8da78b	46196015	PAINTOR_annotatedlocus (101)	COMPLETED	0	2023-04-05 03:36:43.248	30s	44ms	42.1%	0	0	86.9 KB	10.1 KB
699	4d/0af966	46196016	PAINTOR_annotatedlocus (100)	COMPLETED	0	2023-04-05 03:36:43.285	29.9s	48ms	46.4%	0	0	85 KB	8.3 KB
701	8b/a4ea68	46196017	PAINTOR_annotatedlocus (102)	COMPLETED	0	2023-04-05 03:36:43.319	29.9s	38ms	37.5%	0	0	81.2 KB	4.4 KB
702	79/23fe83	46196018	PAINTOR_annotatedlocus (103)	COMPLETED	0	2023-04-05 03:36:43.366	29.9s	44ms	45.0%	0	0	88.8 KB	12.1 KB
703	0d/39921d	46196019	PAINTOR_annotatedlocus (104)	COMPLETED	0	2023-04-05 03:36:43.416	29.9s	34ms	23.8%	0	0	82.3 KB	5.5 KB
704	ec/eb1960	46196020	PAINTOR_annotatedlocus (105)	COMPLETED	0	2023-04-05 03:36:43.489	29.8s	30ms	34.7%	0	0	85.8 KB	9 KB
705	09/5013aa	46196021	PAINTOR_annotatedlocus (106)	COMPLETED	0	2023-04-05 03:36:43.546	29.8s	36ms	51.8%	0	0	86.2 KB	9.4 KB
706	32/4d7cd7	46196022	PAINTOR_annotatedlocus (107)	COMPLETED	0	2023-04-05 03:36:43.608	29.8s	41ms	54.1%	0	0	82.2 KB	5.4 KB
708	a0/c7aee0	46196023	PAINTOR_annotatedlocus (109)	COMPLETED	0	2023-04-05 03:36:43.668	29.7s	41ms	39.3%	0	0	84.8 KB	8 KB
709	18/e29594	46196024	PAINTOR_annotatedlocus (110)	COMPLETED	0	2023-04-05 03:36:43.741	29.7s	19ms	50.2%	0	0	93.9 KB	17.1 KB
707	de/733f31	46196025	PAINTOR_annotatedlocus (108)	COMPLETED	0	2023-04-05 03:36:43.807	29.6s	35ms	42.4%	0	0	83.3 KB	6.5 KB
710	e1/33ba08	46196026	PAINTOR_annotatedlocus (111)	COMPLETED	0	2023-04-05 03:36:43.880	29.6s	31ms	45.6%	0	0	84.7 KB	7.9 KB
712	50/dd5c88	46196027	PAINTOR_annotatedlocus (113)	COMPLETED	0	2023-04-05 03:36:43.950	29.5s	40ms	41.5%	0	0	85 KB	8.2 KB
713	ee/49b41b	46196028	PAINTOR_annotatedlocus (114)	COMPLETED	0	2023-04-05 03:36:44.057	29.4s	30ms	39.4%	0	0	80.8 KB	4 KB
711	4f/de4c66	46196029	PAINTOR_annotatedlocus (112)	COMPLETED	0	2023-04-05 03:36:44.122	29.4s	47ms	35.4%	0	0	90.2 KB	13.6 KB
715	23/a7f808	46196030	PAINTOR_annotatedlocus (116)	COMPLETED	0	2023-04-05 03:36:44.187	29.4s	45ms	20.7%	0	0	84.4 KB	7.7 KB
716	18/64e5cb	46196031	PAINTOR_annotatedlocus (117)	COMPLETED	0	2023-04-05 03:36:44.225	29.4s	35ms	34.0%	0	0	82 KB	5.4 KB
714	9d/e6db62	46196032	PAINTOR_annotatedlocus (115)	COMPLETED	0	2023-04-05 03:36:44.262	29.3s	43ms	30.4%	0	0	86.4 KB	9.8 KB
717	c4/c48269	46196033	PAINTOR_annotatedlocus (118)	COMPLETED	0	2023-04-05 03:36:44.290	29.3s	37ms	44.3%	0	0	84.3 KB	7.7 KB
718	77/726026	46196034	PAINTOR_annotatedlocus (119)	COMPLETED	0	2023-04-05 03:36:44.335	29.3s	29ms	43.0%	0	0	84.1 KB	7.5 KB
721	9d/a4a307	46196035	CANVIS_run (2)	COMPLETED	0	2023-04-05 03:36:48.888	29.3s	7s	88.5%	128.3 MB	310.6 MB	22.9 MB	1.5 MB
720	19/3f8031	46196036	CANVIS_run (1)	COMPLETED	0	2023-04-05 03:36:48.995	29.2s	7.4s	87.2%	161.3 MB	344.9 MB	25.3 MB	5.8 MB
723	b6/95d42e	46196037	CANVIS_run (4)	COMPLETED	0	2023-04-05 03:36:49.106	29.2s	5.5s	88.2%	127.2 MB	309.8 MB	23.2 MB	2.2 MB
